,phase,pid,total_trials,trial_id,bonus_regime,time_penalty,guess_penalty,number_of_guesses,time_limit_enforced,time_limit,true_word,guess,guess_number,guesses_remain,words_remaining_pre,words_remaining_post,time_elapsed_curr,time_elapsed_trial,total_bonus,current_time,start_time,uniqueid,prev_exp
2390,TEST,1197300,6,3,GUESS,0.0,0.05,15,0,0,tired,trues,2,13,7,2,43.329,59.492,1.0,1651072654446,1651072594954,debugrrYGd:debugBGqPG,0
2391,TEST,1197300,6,3,GUESS,0.0,0.05,15,0,0,tired,tired,3,12,2,0,23.288,82.78,1.0,1651072677734,1651072594954,debugrrYGd:debugBGqPG,0
2392,TEST,1197300,6,4,GUESS,0.0,0.05,15,0,0,sugar,pools,1,14,2315,270,8.821,8.821,1.35,1651072689062,1651072680241,debugrrYGd:debugBGqPG,0
2393,TEST,1197300,6,4,GUESS,0.0,0.05,15,0,0,sugar,reads,2,13,270,8,12.976,21.797,1.35,1651072702038,1651072680241,debugrrYGd:debugBGqPG,0
2394,TEST,1197300,6,4,GUESS,0.0,0.05,15,0,0,sugar,stray,3,12,8,1,27.848,49.645,1.35,1651072729886,1651072680241,debugrrYGd:debugBGqPG,0
2395,TEST,1197300,6,4,GUESS,0.0,0.05,15,0,0,sugar,shear,4,11,1,1,67.472,117.117,1.35,1651072797358,1651072680241,debugrrYGd:debugBGqPG,0
2396,TEST,1197300,6,4,GUESS,0.0,0.05,15,0,0,sugar,sonar,5,10,1,1,78.0,195.117,1.35,1651072875358,1651072680241,debugrrYGd:debugBGqPG,0
2397,TEST,1197300,6,4,GUESS,0.0,0.05,15,0,0,sugar,sider,6,9,1,1,32.072,227.189,1.35,1651072907430,1651072680241,debugrrYGd:debugBGqPG,0
2398,TEST,1197300,6,4,GUESS,0.0,0.05,15,0,0,sugar,sugar,7,8,1,1,87.2,314.389,1.35,1651072994630,1651072680241,debugrrYGd:debugBGqPG,0
2399,TEST,1197300,6,5,GUESS,0.0,0.05,15,0,0,hairy,apart,1,14,2315,12,8.528,8.528,1.5,1651073006279,1651072997751,debugrrYGd:debugBGqPG,0
2400,TEST,1197300,6,5,GUESS,0.0,0.05,15,0,0,hairy,reads,2,13,12,10,9.832,18.36,1.5,1651073016111,1651072997751,debugrrYGd:debugBGqPG,0
2401,TEST,1197300,6,5,GUESS,0.0,0.05,15,0,0,hairy,charm,3,12,10,2,35.744,54.104,1.5,1651073051855,1651072997751,debugrrYGd:debugBGqPG,0
2402,TEST,1197300,6,5,GUESS,0.0,0.05,15,0,0,hairy,heart,4,11,2,2,72.382,126.486,1.5,1651073124237,1651072997751,debugrrYGd:debugBGqPG,0
2403,TEST,1197300,6,5,GUESS,0.0,0.05,15,0,0,hairy,horns,5,10,2,1,82.656,209.142,1.5,1651073206893,1651072997751,debugrrYGd:debugBGqPG,0
2404,TEST,1197300,6,5,GUESS,0.0,0.05,15,0,0,hairy,horny,6,9,1,1,62.296,271.438,1.5,1651073269189,1651072997751,debugrrYGd:debugBGqPG,0
2405,TEST,1197300,6,5,GUESS,0.0,0.05,15,0,0,hairy,hairy,7,8,1,1,69.192,340.63,1.5,1651073338381,1651072997751,debugrrYGd:debugBGqPG,0
2406,TEST,2472716,6,0,GUESS,0.0,0.05,15,0,0,hairy,dream,1,14,2315,66,7.502,7.502,0.0,1651072402318,1651072394816,debugHvtJh:debugc5INh,10
2407,TEST,2472716,6,0,GUESS,0.0,0.05,15,0,0,hairy,house,2,13,66,3,8.945,16.447,0.0,1651072411263,1651072394816,debugHvtJh:debugc5INh,10
2408,TEST,2472716,6,0,GUESS,0.0,0.05,15,0,0,hairy,harps,3,12,3,1,139.778,156.225,0.0,1651072551041,1651072394816,debugHvtJh:debugc5INh,10
2409,TEST,2472716,6,0,GUESS,0.0,0.05,15,0,0,hairy,hairs,4,11,1,1,67.266,223.491,0.0,1651072618307,1651072394816,debugHvtJh:debugc5INh,10
2410,TEST,2472716,6,0,GUESS,0.0,0.05,15,0,0,hairy,hairy,5,10,1,1,51.126,274.617,0.0,1651072669433,1651072394816,debugHvtJh:debugc5INh,10
2411,TEST,2472716,6,1,GUESS,0.0,0.05,15,0,0,adult,house,1,14,2315,39,8.328,8.328,0.25,1651072682596,1651072674268,debugHvtJh:debugc5INh,10
2412,TEST,2472716,6,1,GUESS,0.0,0.05,15,0,0,adult,grips,2,13,39,14,19.243,27.571,0.25,1651072701839,1651072674268,debugHvtJh:debugc5INh,10
2413,TEST,2472716,6,1,GUESS,0.0,0.05,15,0,0,adult,bawls,3,12,14,1,93.563,121.134,0.25,1651072795402,1651072674268,debugHvtJh:debugc5INh,10
2414,TEST,2472716,6,1,GUESS,0.0,0.05,15,0,0,adult,fauld,4,11,1,1,78.931,200.065,0.25,1651072874333,1651072674268,debugHvtJh:debugc5INh,10
2415,TEST,2472716,6,1,GUESS,0.0,0.05,15,0,0,adult,adult,5,10,1,1,23.723,223.788,0.25,1651072898056,1651072674268,debugHvtJh:debugc5INh,10
2416,TEST,2472716,6,2,GUESS,0.0,0.05,15,0,0,grind,cream,1,14,2315,67,7.997,7.997,0.5,1651072909746,1651072901749,debugHvtJh:debugc5INh,10
2417,TEST,2472716,6,2,GUESS,0.0,0.05,15,0,0,grind,hound,2,13,67,1,24.227,32.224,0.5,1651072933973,1651072901749,debugHvtJh:debugc5INh,10
2418,TEST,2472716,6,2,GUESS,0.0,0.05,15,0,0,grind,grind,3,12,1,1,20.947,53.171,0.5,1651072954920,1651072901749,debugHvtJh:debugc5INh,10
2419,TEST,2472716,6,3,GUESS,0.0,0.05,15,0,0,glare,price,1,14,2315,45,11.089,11.089,0.85,1651072969330,1651072958241,debugHvtJh:debugc5INh,10
2420,TEST,2472716,6,3,GUESS,0.0,0.05,15,0,0,glare,found,2,13,45,18,7.146,18.235,0.85,1651072976476,1651072958241,debugHvtJh:debugc5INh,10
2421,TEST,2472716,6,3,GUESS,0.0,0.05,15,0,0,glare,takes,3,12,18,3,21.137,39.372,0.85,1651072997613,1651072958241,debugHvtJh:debugc5INh,10
2422,TEST,2472716,6,3,GUESS,0.0,0.05,15,0,0,glare,glade,4,11,3,1,41.607,80.979,0.85,1651073039220,1651072958241,debugHvtJh:debugc5INh,10
2423,TEST,2472716,6,3,GUESS,0.0,0.05,15,0,0,glare,glare,5,10,1,1,8.457,89.436,0.85,1651073047677,1651072958241,debugHvtJh:debugc5INh,10
2424,TEST,2472716,6,4,GUESS,0.0,0.05,15,0,0,adapt,house,1,14,2315,296,8.905,8.905,1.1,1651073059086,1651073050181,debugHvtJh:debugc5INh,10
2425,TEST,2472716,6,4,GUESS,0.0,0.05,15,0,0,adapt,grind,2,13,296,9,14.209,23.114,1.1,1651073073295,1651073050181,debugHvtJh:debugc5INh,10
2426,TEST,2472716,6,4,GUESS,0.0,0.05,15,0,0,adapt,walks,3,12,9,1,61.697,84.811,1.1,1651073134992,1651073050181,debugHvtJh:debugc5INh,10
2427,TEST,2472716,6,4,GUESS,0.0,0.05,15,0,0,adapt,adapt,4,11,1,1,92.644,177.455,1.1,1651073227636,1651073050181,debugHvtJh:debugc5INh,10
2428,TEST,2472716,6,5,GUESS,0.0,0.05,15,0,0,early,found,1,14,2315,726,7.138,7.138,1.4000000000000001,1651073238774,1651073231636,debugHvtJh:debugc5INh,10
2429,TEST,2472716,6,5,GUESS,0.0,0.05,15,0,0,early,tails,2,13,726,6,11.865,19.003,1.4000000000000001,1651073250639,1651073231636,debugHvtJh:debugc5INh,10
2430,TEST,2472716,6,5,GUESS,0.0,0.05,15,0,0,early,greys,3,12,6,1,53.0,72.003,1.4000000000000001,1651073303639,1651073231636,debugHvtJh:debugc5INh,10
2431,TEST,2472716,6,5,GUESS,0.0,0.05,15,0,0,early,rayle,4,11,1,1,23.514,95.517,1.4000000000000001,1651073327153,1651073231636,debugHvtJh:debugc5INh,10
2432,TEST,2472716,6,5,GUESS,0.0,0.05,15,0,0,early,early,5,10,1,1,18.067,113.584,1.4000000000000001,1651073345220,1651073231636,debugHvtJh:debugc5INh,10
2433,TEST,2389790,6,0,TIME,0.004,0.0,15,0,0,adult,spear,1,14,2315,175,3.847,3.847,0.0,1651072388091,1651072384244,debugrRQPu:debugijH9g,10
2434,TEST,2389790,6,0,TIME,0.004,0.0,15,0,0,adult,tardy,2,13,175,3,13.984,17.831,0.0,1651072402075,1651072384244,debugrRQPu:debugijH9g,10
2435,TEST,2389790,6,0,TIME,0.004,0.0,15,0,0,adult,donut,3,12,3,2,99.072,116.903,0.0,1651072501147,1651072384244,debugrRQPu:debugijH9g,10
2436,TEST,2389790,6,0,TIME,0.004,0.0,15,0,0,adult,adder,4,11,2,1,91.352,208.255,0.0,1651072592499,1651072384244,debugrRQPu:debugijH9g,10
2437,TEST,2389790,6,0,TIME,0.004,0.0,15,0,0,adult,adult,5,10,1,1,5.768,214.023,0.0,1651072598267,1651072384244,debugrRQPu:debugijH9g,10
2438,TEST,2389790,6,1,TIME,0.004,0.0,15,0,0,snore,share,1,14,2315,6,5.921,5.921,0.1,1651072608394,1651072602473,debugrRQPu:debugijH9g,10
2439,TEST,2389790,6,1,TIME,0.004,0.0,15,0,0,snore,score,2,13,6,4,4.352,10.273,0.1,1651072612746,1651072602473,debugrRQPu:debugijH9g,10
2440,TEST,2389790,6,1,TIME,0.004,0.0,15,0,0,snore,store,3,12,4,3,2.632,12.905,0.1,1651072615378,1651072602473,debugrRQPu:debugijH9g,10
2441,TEST,2389790,6,1,TIME,0.004,0.0,15,0,0,snore,spore,4,11,3,2,11.717,24.622,0.1,1651072627095,1651072602473,debugrRQPu:debugijH9g,10
2442,TEST,2389790,6,1,TIME,0.004,0.0,15,0,0,snore,smore,5,10,2,2,5.091,29.713,0.1,1651072632186,1651072602473,debugrRQPu:debugijH9g,10
2443,TEST,2389790,6,1,TIME,0.004,0.0,15,0,0,snore,swore,6,9,2,1,7.515,37.228,0.1,1651072639701,1651072602473,debugrRQPu:debugijH9g,10
2444,TEST,2389790,6,1,TIME,0.004,0.0,15,0,0,snore,snore,7,8,1,1,5.736,42.964,0.1,1651072645437,1651072602473,debugrRQPu:debugijH9g,10
2445,TEST,2389790,6,2,TIME,0.004,0.0,15,0,0,grind,boobs,1,14,2315,1020,4.389,4.389,0.44000000000000006,1651072661019,1651072656630,debugrRQPu:debugijH9g,10
2446,TEST,2389790,6,2,TIME,0.004,0.0,15,0,0,grind,truth,2,13,1020,80,5.168,9.557,0.44000000000000006,1651072666187,1651072656630,debugrRQPu:debugijH9g,10
2447,TEST,2389790,6,2,TIME,0.004,0.0,15,0,0,grind,crank,3,12,80,2,5.953,15.51,0.44000000000000006,1651072672140,1651072656630,debugrRQPu:debugijH9g,10
2448,TEST,2389790,6,2,TIME,0.004,0.0,15,0,0,grind,drink,4,11,2,1,12.422,27.932,0.44000000000000006,1651072684562,1651072656630,debugrRQPu:debugijH9g,10
2449,TEST,2389790,6,2,TIME,0.004,0.0,15,0,0,grind,grind,5,10,1,1,3.545,31.477,0.44000000000000006,1651072688107,1651072656630,debugrRQPu:debugijH9g,10
2450,TEST,2389790,6,3,TIME,0.004,0.0,15,0,0,glare,spark,1,14,2315,26,3.284,3.284,0.8200000000000001,1651072695339,1651072692055,debugrRQPu:debugijH9g,10
2451,TEST,2389790,6,3,TIME,0.004,0.0,15,0,0,glare,flare,2,13,26,2,5.849,9.133,0.8200000000000001,1651072701188,1651072692055,debugrRQPu:debugijH9g,10
2452,TEST,2389790,6,3,TIME,0.004,0.0,15,0,0,glare,glare,3,12,2,1,2.72,11.853,0.8200000000000001,1651072703908,1651072692055,debugrRQPu:debugijH9g,10
2453,TEST,2389790,6,4,TIME,0.004,0.0,15,0,0,early,steal,1,14,2315,49,15.475,15.475,1.28,1651072722331,1651072706856,debugrRQPu:debugijH9g,10
2454,TEST,2389790,6,4,TIME,0.004,0.0,15,0,0,early,leach,2,13,49,20,3.249,18.724,1.28,1651072725580,1651072706856,debugrRQPu:debugijH9g,10
2455,TEST,2389790,6,4,TIME,0.004,0.0,15,0,0,early,moral,3,12,20,1,11.834,30.558,1.28,1651072737414,1651072706856,debugrRQPu:debugijH9g,10
2456,TEST,2389790,6,4,TIME,0.004,0.0,15,0,0,early,parle,4,11,1,1,168.325,198.883,1.28,1651072905739,1651072706856,debugrRQPu:debugijH9g,10
2457,TEST,2389790,6,4,TIME,0.004,0.0,15,0,0,early,early,5,10,1,1,3.255,202.138,1.28,1651072908994,1651072706856,debugrRQPu:debugijH9g,10
2458,TEST,2389790,6,5,TIME,0.004,0.0,15,0,0,sugar,cream,1,14,2315,18,2.929,2.929,1.3800000000000001,1651072914611,1651072911682,debugrRQPu:debugijH9g,10
2459,TEST,2389790,6,5,TIME,0.004,0.0,15,0,0,sugar,radar,2,13,18,6,5.024,7.953,1.3800000000000001,1651072919635,1651072911682,debugrRQPu:debugijH9g,10
2460,TEST,2389790,6,5,TIME,0.004,0.0,15,0,0,sugar,malar,3,12,6,2,8.736,16.689,1.3800000000000001,1651072928371,1651072911682,debugrRQPu:debugijH9g,10
2461,TEST,2389790,6,5,TIME,0.004,0.0,15,0,0,sugar,polar,4,11,2,1,6.073,22.762,1.3800000000000001,1651072934444,1651072911682,debugrRQPu:debugijH9g,10
2462,TEST,2389790,6,5,TIME,0.004,0.0,15,0,0,sugar,total,5,10,1,1,54.095,76.857,1.3800000000000001,1651072988539,1651072911682,debugrRQPu:debugijH9g,10
2463,TEST,2389790,6,5,TIME,0.004,0.0,15,0,0,sugar,water,6,9,1,1,6.338,83.195,1.3800000000000001,1651072994877,1651072911682,debugrRQPu:debugijH9g,10
2464,TEST,2389790,6,5,TIME,0.004,0.0,15,0,0,sugar,gofer,7,8,1,1,26.005,109.2,1.3800000000000001,1651073020882,1651072911682,debugrRQPu:debugijH9g,10
2465,TEST,2389790,6,5,TIME,0.004,0.0,15,0,0,sugar,solar,8,7,1,1,32.932,142.132,1.3800000000000001,1651073053814,1651072911682,debugrRQPu:debugijH9g,10
2466,TEST,2389790,6,5,TIME,0.004,0.0,15,0,0,sugar,sugar,9,6,1,1,6.02,148.152,1.3800000000000001,1651073059834,1651072911682,debugrRQPu:debugijH9g,10
2467,TEST,8170919,6,0,TIME,0.004,0.0,15,0,0,adult,shark,1,14,2315,270,9.341,9.341,0.0,1651072512643,1651072503302,debugON0a5:debugdDtv1,0
2468,TEST,8170919,6,0,TIME,0.004,0.0,15,0,0,adult,alpha,2,13,270,13,10.648,19.989,0.0,1651072523291,1651072503302,debugON0a5:debugdDtv1,0
2469,TEST,8170919,6,0,TIME,0.004,0.0,15,0,0,adult,angel,3,12,13,1,12.664,32.653,0.0,1651072535955,1651072503302,debugON0a5:debugdDtv1,0
2470,TEST,8170919,6,0,TIME,0.004,0.0,15,0,0,adult,alarm,4,11,1,1,14.432,47.085,0.0,1651072550387,1651072503302,debugON0a5:debugdDtv1,0
2471,TEST,8170919,6,0,TIME,0.004,0.0,15,0,0,adult,azole,5,10,1,1,62.563,109.648,0.0,1651072612950,1651072503302,debugON0a5:debugdDtv1,0
2472,TEST,8170919,6,0,TIME,0.004,0.0,15,0,0,adult,arils,6,9,1,1,14.261,123.909,0.0,1651072627211,1651072503302,debugON0a5:debugdDtv1,0
2473,TEST,8170919,6,0,TIME,0.004,0.0,15,0,0,adult,atilt,7,8,1,1,25.192,149.101,0.0,1651072652403,1651072503302,debugON0a5:debugdDtv1,0
2474,TEST,8170919,6,0,TIME,0.004,0.0,15,0,0,adult,adult,8,7,1,1,92.611,241.712,0.0,1651072745014,1651072503302,debugON0a5:debugdDtv1,0
2475,TEST,8170919,6,1,TIME,0.004,0.0,15,0,0,grind,adult,1,14,2315,105,8.007,8.007,0.1,1651072756822,1651072748815,debugON0a5:debugdDtv1,0
2476,TEST,8170919,6,1,TIME,0.004,0.0,15,0,0,grind,decoy,2,13,105,3,13.928,21.935,0.1,1651072770750,1651072748815,debugON0a5:debugdDtv1,0
2477,TEST,8170919,6,1,TIME,0.004,0.0,15,0,0,grind,ditzy,3,12,3,1,67.843,89.778,0.1,1651072838593,1651072748815,debugON0a5:debugdDtv1,0
2478,TEST,8170919,6,1,TIME,0.004,0.0,15,0,0,grind,widdy,4,11,1,1,35.352,125.13,0.1,1651072873945,1651072748815,debugON0a5:debugdDtv1,0
2479,TEST,8170919,6,1,TIME,0.004,0.0,15,0,0,grind,skids,5,10,1,1,35.783,160.913,0.1,1651072909728,1651072748815,debugON0a5:debugdDtv1,0
2480,TEST,8170919,6,1,TIME,0.004,0.0,15,0,0,grind,imids,6,9,1,1,69.558,230.471,0.1,1651072979286,1651072748815,debugON0a5:debugdDtv1,0
2481,TEST,8170919,6,1,TIME,0.004,0.0,15,0,0,grind,weigh,7,8,1,1,16.147,246.618,0.1,1651072995433,1651072748815,debugON0a5:debugdDtv1,0
2482,TEST,8170919,6,1,TIME,0.004,0.0,15,0,0,grind,doing,8,7,1,1,24.64,271.258,0.1,1651073020073,1651072748815,debugON0a5:debugdDtv1,0
2483,TEST,8170919,6,1,TIME,0.004,0.0,15,0,0,grind,grind,9,6,1,1,13.522,284.78,0.1,1651073033595,1651072748815,debugON0a5:debugdDtv1,0
2484,TEST,8170919,6,2,TIME,0.004,0.0,15,0,0,tired,doing,1,14,2315,39,15.591,15.591,0.2,1651073051998,1651073036407,debugON0a5:debugdDtv1,0
2485,TEST,8170919,6,2,TIME,0.004,0.0,15,0,0,tired,avail,2,13,39,6,8.088,23.679,0.2,1651073060086,1651073036407,debugON0a5:debugdDtv1,0
2486,TEST,8170919,6,2,TIME,0.004,0.0,15,0,0,tired,pours,3,12,6,3,10.52,34.199,0.2,1651073070606,1651073036407,debugON0a5:debugdDtv1,0
2487,TEST,8170919,6,2,TIME,0.004,0.0,15,0,0,tired,rigid,4,11,3,0,19.72,53.919,0.2,1651073090326,1651073036407,debugON0a5:debugdDtv1,0
2488,TEST,8170919,6,2,TIME,0.004,0.0,15,0,0,tired,wired,5,10,0,0,23.109,77.028,0.2,1651073113435,1651073036407,debugON0a5:debugdDtv1,0
2489,TEST,8170919,6,2,TIME,0.004,0.0,15,0,0,tired,fired,6,9,0,0,6.879,83.907,0.2,1651073120314,1651073036407,debugON0a5:debugdDtv1,0
2490,TEST,8170919,6,2,TIME,0.004,0.0,15,0,0,tired,hired,7,8,0,0,4.984,88.891,0.2,1651073125298,1651073036407,debugON0a5:debugdDtv1,0
2491,TEST,8170919,6,2,TIME,0.004,0.0,15,0,0,tired,tired,8,7,0,0,8.385,97.276,0.2,1651073133683,1651073036407,debugON0a5:debugdDtv1,0
2492,TEST,8170919,6,3,TIME,0.004,0.0,15,0,0,sugar,wuxia,1,14,2315,18,26.315,26.315,0.34,1651073162555,1651073136240,debugON0a5:debugdDtv1,0
2493,TEST,8170919,6,3,TIME,0.004,0.0,15,0,0,sugar,yucca,2,13,18,15,26.437,52.752,0.34,1651073188992,1651073136240,debugON0a5:debugdDtv1,0
2494,TEST,8170919,6,3,TIME,0.004,0.0,15,0,0,sugar,tubae,3,12,15,6,11.167,63.919,0.34,1651073200159,1651073136240,debugON0a5:debugdDtv1,0
2495,TEST,8170919,6,3,TIME,0.004,0.0,15,0,0,sugar,sugar,4,11,6,1,15.776,79.695,0.34,1651073215935,1651073136240,debugON0a5:debugdDtv1,0
2496,TEST,8170919,6,4,TIME,0.004,0.0,15,0,0,early,wuxia,1,14,2315,596,8.752,8.752,0.56,1651073227365,1651073218613,debugON0a5:debugdDtv1,0
2497,TEST,8170919,6,4,TIME,0.004,0.0,15,0,0,early,fares,2,13,596,5,9.96,18.712,0.56,1651073237325,1651073218613,debugON0a5:debugdDtv1,0
2498,TEST,8170919,6,4,TIME,0.004,0.0,15,0,0,early,tarre,3,12,5,1,19.136,37.848,0.56,1651073256461,1651073218613,debugON0a5:debugdDtv1,0
2499,TEST,8170919,6,4,TIME,0.004,0.0,15,0,0,early,early,4,11,1,1,17.56,55.408,0.56,1651073274021,1651073218613,debugON0a5:debugdDtv1,0
2500,TEST,8170919,6,5,TIME,0.004,0.0,15,0,0,hairy,wuxia,1,14,2315,59,7.628,7.628,0.8600000000000001,1651073284625,1651073276997,debugON0a5:debugdDtv1,0
2501,TEST,8170919,6,5,TIME,0.004,0.0,15,0,0,hairy,pored,2,13,59,11,17.465,25.093,0.8600000000000001,1651073302090,1651073276997,debugON0a5:debugdDtv1,0
2502,TEST,8170919,6,5,TIME,0.004,0.0,15,0,0,hairy,ziram,3,12,11,5,19.991,45.084,0.8600000000000001,1651073322081,1651073276997,debugON0a5:debugdDtv1,0
2503,TEST,8170919,6,5,TIME,0.004,0.0,15,0,0,hairy,triad,4,11,5,4,15.056,60.14,0.8600000000000001,1651073337137,1651073276997,debugON0a5:debugdDtv1,0
2504,TEST,8170919,6,5,TIME,0.004,0.0,15,0,0,hairy,vairy,5,10,4,2,19.646,79.786,0.8600000000000001,1651073356783,1651073276997,debugON0a5:debugdDtv1,0
2505,TEST,8170919,6,5,TIME,0.004,0.0,15,0,0,hairy,fairy,6,9,2,1,6.241,86.027,0.8600000000000001,1651073363024,1651073276997,debugON0a5:debugdDtv1,0
2506,TEST,8170919,6,5,TIME,0.004,0.0,15,0,0,hairy,hairy,7,8,1,1,5.438,91.465,0.8600000000000001,1651073368462,1651073276997,debugON0a5:debugdDtv1,0
2507,TEST,9508405,6,0,GUESS,0.0,0.05,15,0,0,adult,dream,1,14,2315,27,5.598,5.598,0.0,1651072424897,1651072419299,debugHSn9S:debuguR9LU,10
2508,TEST,9508405,6,0,GUESS,0.0,0.05,15,0,0,adult,acids,2,13,27,4,61.556,67.154,0.0,1651072486453,1651072419299,debugHSn9S:debuguR9LU,10
2509,TEST,9508405,6,0,GUESS,0.0,0.05,15,0,0,adult,adapt,3,12,4,1,29.209,96.363,0.0,1651072515662,1651072419299,debugHSn9S:debuguR9LU,10
2510,TEST,9508405,6,0,GUESS,0.0,0.05,15,0,0,adult,adult,4,11,1,1,25.993,122.356,0.0,1651072541655,1651072419299,debugHSn9S:debuguR9LU,10
2511,TEST,9508405,6,1,GUESS,0.0,0.05,15,0,0,early,dream,1,14,2315,62,3.249,3.249,0.3,1651072548320,1651072545071,debugHSn9S:debuguR9LU,10
2512,TEST,9508405,6,1,GUESS,0.0,0.05,15,0,0,early,abler,2,13,62,6,14.956,18.205,0.3,1651072563276,1651072545071,debugHSn9S:debuguR9LU,10
2513,TEST,9508405,6,1,GUESS,0.0,0.05,15,0,0,early,clear,3,12,6,4,49.875,68.08,0.3,1651072613151,1651072545071,debugHSn9S:debuguR9LU,10
2514,TEST,9508405,6,1,GUESS,0.0,0.05,15,0,0,early,feral,4,11,4,2,62.652,130.732,0.3,1651072675803,1651072545071,debugHSn9S:debuguR9LU,10
2515,TEST,9508405,6,1,GUESS,0.0,0.05,15,0,0,early,earls,5,10,2,1,20.965,151.697,0.3,1651072696768,1651072545071,debugHSn9S:debuguR9LU,10
2516,TEST,9508405,6,1,GUESS,0.0,0.05,15,0,0,early,early,6,9,1,1,5.846,157.543,0.3,1651072702614,1651072545071,debugHSn9S:debuguR9LU,10
2517,TEST,9508405,6,2,GUESS,0.0,0.05,15,0,0,tired,dream,1,14,2315,15,2.705,2.705,0.5,1651072708494,1651072705789,debugHSn9S:debuguR9LU,10
2518,TEST,9508405,6,2,GUESS,0.0,0.05,15,0,0,tired,bider,2,13,15,0,16.311,19.016,0.5,1651072724805,1651072705789,debugHSn9S:debuguR9LU,10
2519,TEST,9508405,6,2,GUESS,0.0,0.05,15,0,0,tired,fired,3,12,0,0,19.335,38.351,0.5,1651072744140,1651072705789,debugHSn9S:debuguR9LU,10
2520,TEST,9508405,6,2,GUESS,0.0,0.05,15,0,0,tired,tired,4,11,0,0,8.515,46.866,0.5,1651072752655,1651072705789,debugHSn9S:debuguR9LU,10
2521,TEST,9508405,6,3,GUESS,0.0,0.05,15,0,0,sugar,dream,1,14,2315,22,1.8,1.8,0.8,1651072757164,1651072755364,debugHSn9S:debuguR9LU,10
2522,TEST,9508405,6,3,GUESS,0.0,0.05,15,0,0,sugar,coral,2,13,22,2,34.269,36.069,0.8,1651072791433,1651072755364,debugHSn9S:debuguR9LU,10
2523,TEST,9508405,6,3,GUESS,0.0,0.05,15,0,0,sugar,sugar,3,12,2,1,20.571,56.64,0.8,1651072812004,1651072755364,debugHSn9S:debuguR9LU,10
2524,TEST,9508405,6,4,GUESS,0.0,0.05,15,0,0,glare,dream,1,14,2315,62,2.326,2.326,1.15,1651072817985,1651072815659,debugHSn9S:debuguR9LU,10
2525,TEST,9508405,6,4,GUESS,0.0,0.05,15,0,0,glare,abler,2,13,62,6,10.921,13.247,1.15,1651072828906,1651072815659,debugHSn9S:debuguR9LU,10
2526,TEST,9508405,6,4,GUESS,0.0,0.05,15,0,0,glare,glare,3,12,6,1,16.495,29.742,1.15,1651072845401,1651072815659,debugHSn9S:debuguR9LU,10
2527,TEST,9508405,6,5,GUESS,0.0,0.05,15,0,0,smile,dream,1,14,2315,32,3.932,3.932,1.5,1651072851874,1651072847942,debugHSn9S:debuguR9LU,10
2528,TEST,9508405,6,5,GUESS,0.0,0.05,15,0,0,smile,biome,2,13,32,2,16.321,20.253,1.5,1651072868195,1651072847942,debugHSn9S:debuguR9LU,10
2529,TEST,9508405,6,5,GUESS,0.0,0.05,15,0,0,smile,smile,3,12,2,1,14.435,34.688,1.5,1651072882630,1651072847942,debugHSn9S:debuguR9LU,10
2530,TEST,6357054,6,0,GUESS,0.0,0.05,15,0,0,adapt,adieu,1,14,2315,3,12.123,12.123,0.0,1651072446385,1651072434262,debuguRciO:debugpgVW3,1
2531,TEST,6357054,6,0,GUESS,0.0,0.05,15,0,0,adapt,adder,2,13,3,2,13.148,25.271,0.0,1651072459533,1651072434262,debuguRciO:debugpgVW3,1
2532,TEST,6357054,6,0,GUESS,0.0,0.05,15,0,0,adapt,adobe,3,12,2,1,80.288,105.559,0.0,1651072539821,1651072434262,debuguRciO:debugpgVW3,1
2533,TEST,6357054,6,0,GUESS,0.0,0.05,15,0,0,adapt,admix,4,11,1,1,6.353,111.912,0.0,1651072546174,1651072434262,debuguRciO:debugpgVW3,1
2534,TEST,6357054,6,0,GUESS,0.0,0.05,15,0,0,adapt,adopt,5,10,1,1,13.36,125.272,0.0,1651072559534,1651072434262,debuguRciO:debugpgVW3,1
2535,TEST,6357054,6,0,GUESS,0.0,0.05,15,0,0,adapt,adapt,6,9,1,1,16.178,141.45,0.0,1651072575712,1651072434262,debuguRciO:debugpgVW3,1
2536,TEST,6357054,6,1,GUESS,0.0,0.05,15,0,0,hairy,shark,1,14,2315,2,8.07,8.07,0.2,1651072589185,1651072581115,debuguRciO:debugpgVW3,1
2537,TEST,6357054,6,1,GUESS,0.0,0.05,15,0,0,hairy,happy,2,13,2,2,8.532,16.602,0.2,1651072597717,1651072581115,debuguRciO:debugpgVW3,1
2538,TEST,6357054,6,1,GUESS,0.0,0.05,15,0,0,hairy,harry,3,12,2,1,23.457,40.059,0.2,1651072621174,1651072581115,debuguRciO:debugpgVW3,1
2539,TEST,6357054,6,1,GUESS,0.0,0.05,15,0,0,hairy,hairy,4,11,1,1,67.274,107.333,0.2,1651072688448,1651072581115,debuguRciO:debugpgVW3,1
2540,TEST,6357054,6,2,GUESS,0.0,0.05,15,0,0,grind,loopy,1,14,2315,776,7.882,7.882,0.5,1651072702489,1651072694607,debuguRciO:debugpgVW3,1
2541,TEST,6357054,6,2,GUESS,0.0,0.05,15,0,0,grind,cares,2,13,776,20,5.424,13.306,0.5,1651072707913,1651072694607,debuguRciO:debugpgVW3,1
2542,TEST,6357054,6,2,GUESS,0.0,0.05,15,0,0,grind,adieu,3,12,20,4,10.783,24.089,0.5,1651072718696,1651072694607,debuguRciO:debugpgVW3,1
